60    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
119100    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8, 16, 36}, {9, 10, 21, 23}, {11}, {12}, {13}, {38, 14}, {15}, {18}, {32, 19}, {20}, {22}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {39}, {40}]
119160    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8, 36}, {9, 10, 21, 23}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {22}, {24}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {39}, {40}]
119220    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119280    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119340    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16, 31}, {17}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119400    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16, 31}, {17}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119460    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 16, 31}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {17}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119520    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8, 16, 31}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119580    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {24, 23}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119640    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {24, 23}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119700    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {24, 23}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119760    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {24, 23}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119820    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {24, 23}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119880    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {24, 23}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
119940    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21}, {22}, {23}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120000    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21}, {22}, {23}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120060    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120120    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120180    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120240    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120300    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120360    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
120420    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21}, {22}, {23}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
120480    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21}, {22}, {23}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
120540    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
120600    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {25, 22}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
120660    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {25, 22}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
120720    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
120780    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120840    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120900    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
120960    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121020    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {28, 21, 23}, {25, 22}, {24}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121080    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {28, 21, 23}, {25, 22}, {24}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121140    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {28, 21, 23}, {25, 22}, {24}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121200    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121260    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121320    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25, 22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121380    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {25, 22}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121440    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {25, 22}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121500    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {25, 22}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121560    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121620    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121680    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121740    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121800    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121860    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121920    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
121980    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122040    [{0}, {1, 26}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122100    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 21, 23}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122160    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122220    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122280    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122340    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122400    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122460    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122520    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122580    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122640    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11, 22}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122700    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11, 22}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122760    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122820    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122880    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
122940    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123000    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123060    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123120    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123180    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123240    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21}, {22}, {23}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123300    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21}, {22}, {23}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123360    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123420    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {24, 28, 23}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123480    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123540    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {28, 23}, {24}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123600    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {28, 23}, {24}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123660    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {24, 28, 23}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123720    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123780    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123840    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {24, 28, 21, 23}, {22}, {25}, {26}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123900    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21, 23, 24, 28, 29}, {22}, {25}, {26}, {27}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
123960    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21, 23, 24, 28, 29}, {22}, {25}, {26}, {27}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
124020    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21, 23, 24, 28, 29}, {22}, {25}, {26}, {27}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
124080    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {38, 14}, {15}, {16}, {18}, {32, 19}, {20}, {21, 23, 24, 28, 29}, {22}, {25}, {26}, {27}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
